ticketId	eventId	ticketTime	soldBy	numProducts	totalPrice
569	10	2017-03-14 11:54:09	4	2	0.0
570	10	2017-03-14 11:45:32	21	2	0.0
571	10	2017-03-14 11:33:57	4	2	0.0
572	10	2017-03-14 12:05:04	4	2	0.0
573	10	2017-03-14 12:03:49	4	2	0.0
574	10	2017-03-14 12:00:12	4	2	0.0
575	10	2017-03-14 12:01:15	4	2	0.0
576	10	2017-03-14 12:04:59	21	1	0.0
577	10	2017-03-14 12:18:13	4	2	0.0
578	10	2017-03-14 12:06:11	21	1	0.0
579	10	2017-03-14 12:15:58	21	2	0.0
580	10	2017-03-14 12:28:00	4	4	0.0
581	10	2017-03-14 12:46:29	4	2	0.0
582	10	2017-03-14 12:54:37	21	2	0.0
583	10	2017-03-14 12:44:20	21	2	0.0
584	10	2017-03-14 12:57:13	21	2	0.0
585	11	2017-08-19 17:00:00	21	2	0.0
586	11	2017-08-19 17:03:32	18	2	0.0
587	11	2017-08-19 17:06:28	21	9	0.0
589	11	2017-08-19 17:06:31	21	5	0.0
590	11	2017-08-19 17:16:28	18	3	0.0
591	11	2017-08-19 17:12:12	21	9	0.0
592	11	2017-08-19 17:26:45	18	1	0.0
593	11	2017-08-19 17:49:38	21	6	0.0
594	11	2017-08-19 17:54:48	18	4	0.0
595	11	2017-08-19 18:18:53	21	4	0.0
596	11	2017-08-19 18:13:45	21	9	0.0
597	11	2017-08-19 18:05:59	21	3	0.0
598	11	2017-08-19 17:52:16	18	3	0.0
599	11	2017-08-19 17:54:58	18	2	0.0
600	11	2017-08-19 18:08:17	21	2	0.0
601	11	2017-08-19 18:10:14	21	3	0.0
602	11	2017-08-19 18:13:40	21	6	0.0
603	11	2017-08-19 18:15:45	18	2	0.0
604	11	2017-08-19 18:24:51	21	2	0.0
605	11	2017-08-19 18:26:51	18	3	0.0
606	11	2017-08-19 18:31:19	21	5	0.0
607	11	2017-08-19 18:40:41	21	7	0.0
608	11	2017-08-19 18:43:41	21	10	0.0
609	11	2017-08-19 18:58:28	18	1	0.0
610	11	2017-08-19 19:02:37	18	4	0.0
611	11	2017-08-19 19:03:39	21	12	0.0
612	11	2017-08-19 18:55:50	18	7	0.0
613	11	2017-08-19 18:54:17	21	9	0.0
614	11	2017-08-19 19:08:48	18	2	0.0
615	11	2017-08-19 19:20:08	18	8	0.0
616	11	2017-08-19 19:20:17	21	2	0.0
617	11	2017-08-19 19:07:27	18	5	0.0
618	11	2017-08-19 19:13:41	18	2	0.0
619	11	2017-08-19 19:08:28	21	1	0.0
620	11	2017-08-19 19:06:48	21	2	0.0
621	11	2017-08-19 18:57:45	18	2	0.0
622	11	2017-08-19 19:09:23	21	5	0.0
623	11	2017-08-19 19:18:30	18	9	0.0
624	11	2017-08-19 19:26:59	21	10	0.0
625	11	2017-08-19 19:37:08	21	8	0.0
626	11	2017-08-19 19:58:45	21	3	0.0
627	11	2017-08-19 20:05:06	21	3	0.0
628	11	2017-08-19 20:00:02	18	4	0.0
629	11	2017-08-19 19:59:40	21	1	0.0
630	11	2017-08-19 19:41:19	18	1	0.0
631	11	2017-08-19 19:58:28	21	1	0.0
632	11	2017-08-19 19:47:03	21	5	0.0
633	11	2017-08-19 19:49:55	21	7	0.0
634	11	2017-08-19 19:52:08	21	7	0.0
635	11	2017-08-19 19:40:32	21	9	0.0
636	11	2017-08-19 19:42:28	21	2	0.0
637	11	2017-08-19 19:38:46	18	2	0.0
638	11	2017-08-19 19:44:14	21	4	0.0
639	11	2017-08-19 19:49:55	21	3	0.0
640	11	2017-08-19 19:59:35	21	4	0.0
641	11	2017-08-19 20:04:29	21	12	0.0
642	11	2017-08-19 20:00:17	18	6	0.0
643	11	2017-08-19 19:55:01	21	2	0.0
644	11	2017-08-19 19:54:41	21	4	0.0
645	11	2017-08-19 19:58:19	18	2	0.0
646	11	2017-08-19 20:13:44	18	4	0.0
647	11	2017-08-19 20:37:20	21	8	0.0
648	11	2017-08-19 20:51:42	21	1	0.0
649	11	2017-08-19 21:07:58	21	6	0.0
650	11	2017-08-19 21:14:56	21	6	0.0
651	11	2017-08-19 21:05:48	21	4	0.0
652	11	2017-08-19 21:11:01	18	7	0.0
653	11	2017-08-19 21:20:01	21	3	0.0
654	11	2017-08-19 21:30:27	21	7	0.0
655	11	2017-08-19 21:44:48	18	2	0.0
656	11	2017-08-19 21:54:03	21	1	0.0
657	11	2017-08-19 22:09:19	21	2	0.0
658	11	2017-08-19 22:17:46	21	5	0.0
659	11	2017-08-19 22:44:08	21	3	0.0
660	11	2017-08-19 22:53:47	21	6	0.0
661	12	2017-04-03 19:00:00	13	2	0.0
662	12	2017-04-03 19:12:09	13	8	0.0
663	12	2017-04-03 19:32:05	21	4	0.0
664	12	2017-04-03 19:31:07	21	3	0.0
665	12	2017-04-03 19:34:00	13	3	0.0
666	12	2017-04-03 19:34:23	13	2	0.0
667	12	2017-04-03 19:46:43	13	4	0.0
668	12	2017-04-03 19:59:04	21	2	0.0
669	12	2017-04-03 20:06:39	21	2	0.0
670	12	2017-04-03 20:23:34	21	1	0.0
671	12	2017-04-03 20:09:22	21	2	0.0
672	12	2017-04-03 20:21:17	13	3	0.0
673	12	2017-04-03 20:25:00	13	3	0.0
674	12	2017-04-03 20:28:25	21	2	0.0
675	12	2017-04-03 20:16:36	21	2	0.0
676	12	2017-04-03 20:21:48	21	5	0.0
677	12	2017-04-03 20:27:55	21	2	0.0
678	12	2017-04-03 20:32:23	21	2	0.0
679	12	2017-04-03 20:42:33	21	2	0.0
680	12	2017-04-03 20:25:59	13	2	0.0
681	12	2017-04-03 20:28:13	13	5	0.0
682	12	2017-04-03 20:32:11	21	2	0.0
683	12	2017-04-03 20:27:33	13	2	0.0
684	12	2017-04-03 20:31:15	21	2	0.0
685	12	2017-04-03 20:47:39	13	1	0.0
686	12	2017-04-03 20:55:34	13	3	0.0
687	12	2017-04-03 20:54:51	21	3	0.0
688	12	2017-04-03 20:36:16	13	1	0.0
689	12	2017-04-03 20:43:32	21	4	0.0
690	12	2017-04-03 20:57:16	13	3	0.0
691	13	2017-04-07 19:00:00	21	8	0.0
693	13	2017-04-07 19:20:01	21	6	0.0
694	13	2017-04-07 19:15:15	17	3	0.0
695	13	2017-04-07 19:18:55	17	7	0.0
696	13	2017-04-07 19:35:27	21	3	0.0
697	13	2017-04-07 19:25:14	17	2	0.0
698	13	2017-04-07 19:23:45	17	3	0.0
699	13	2017-04-07 19:39:30	21	4	0.0
700	13	2017-04-07 19:33:05	21	2	0.0
701	13	2017-04-07 20:00:43	21	8	0.0
702	13	2017-04-07 19:58:44	17	6	0.0
703	13	2017-04-07 20:14:08	21	7	0.0
704	13	2017-04-07 20:25:52	21	5	0.0
705	13	2017-04-07 20:34:25	21	7	0.0
706	13	2017-04-07 20:51:18	17	4	0.0
707	13	2017-04-07 20:53:14	17	2	0.0
708	14	2017-04-05 19:00:00	21	6	0.0
709	14	2017-04-05 19:02:48	4	2	0.0
710	14	2017-04-05 19:01:05	4	3	0.0
713	14	2017-04-05 19:04:16	4	1	0.0
714	14	2017-04-05 19:10:09	21	1	0.0
715	14	2017-04-05 19:14:03	21	1	0.0
716	14	2017-04-05 19:13:02	4	2	0.0
717	14	2017-04-05 19:21:23	4	2	0.0
718	14	2017-04-05 19:13:29	21	2	0.0
719	14	2017-04-05 19:29:23	4	6	0.0
720	14	2017-04-05 19:46:56	21	3	0.0
721	14	2017-04-05 19:51:33	4	3	0.0
722	14	2017-04-05 20:07:30	4	2	0.0
723	14	2017-04-05 20:28:12	21	4	0.0
724	14	2017-04-05 20:09:33	4	1	0.0
725	14	2017-04-05 20:13:08	21	2	0.0
726	14	2017-04-05 20:40:59	21	2	0.0
727	14	2017-04-05 20:52:27	21	4	0.0
728	15	2017-04-06 19:00:00	21	2	0.0
729	15	2017-04-06 19:16:57	21	2	0.0
730	15	2017-04-06 19:30:32	21	2	0.0
731	15	2017-04-06 19:55:47	21	1	0.0
732	15	2017-04-06 20:06:35	21	3	0.0
733	15	2017-04-06 20:38:37	21	2	0.0
734	16	2017-04-12 19:00:00	21	1	0.0
735	16	2017-04-12 19:07:26	11	1	0.0
736	16	2017-04-12 19:08:49	11	3	0.0
737	16	2017-04-12 19:29:07	11	2	0.0
738	16	2017-04-12 19:49:45	11	3	0.0
739	16	2017-04-12 20:15:40	11	4	0.0
740	16	2017-04-12 20:21:08	11	2	0.0
741	16	2017-04-12 20:01:42	11	5	0.0
742	16	2017-04-12 19:52:15	11	4	0.0
743	16	2017-04-12 19:54:33	11	2	0.0
744	16	2017-04-12 19:59:51	21	2	0.0
745	16	2017-04-12 19:49:52	11	2	0.0
746	16	2017-04-12 20:20:43	21	2	0.0
747	16	2017-04-12 20:19:33	11	3	0.0
748	16	2017-04-12 20:45:37	11	3	0.0
749	16	2017-04-12 20:51:12	11	1	0.0
750	17	2017-04-13 19:00:00	2	2	0.0
751	17	2017-04-13 19:13:08	2	4	0.0
752	17	2017-04-13 19:22:40	2	11	0.0
753	17	2017-04-13 19:27:14	21	9	0.0
754	17	2017-04-13 19:41:22	2	6	0.0
755	17	2017-04-13 20:07:05	2	2	0.0
756	17	2017-04-13 19:57:40	2	4	0.0
757	17	2017-04-13 20:01:04	2	2	0.0
758	17	2017-04-13 20:38:54	2	12	0.0
759	17	2017-04-13 20:55:32	2	5	0.0
760	18	2017-04-14 19:00:00	21	1	0.0
761	18	2017-04-14 19:21:56	12	2	0.0
762	18	2017-04-14 19:23:25	12	1	0.0
763	18	2017-04-14 19:31:57	12	1	0.0
764	18	2017-04-14 19:49:02	21	2	0.0
765	18	2017-04-14 19:58:34	21	2	0.0
766	18	2017-04-14 19:58:45	21	2	0.0
767	18	2017-04-14 20:23:13	21	2	0.0
768	18	2017-04-14 20:28:10	21	1	0.0
769	18	2017-04-14 20:44:48	21	2	0.0
770	19	2017-04-15 14:00:00	8	3	0.0
772	19	2017-04-15 14:01:38	8	2	0.0
773	19	2017-04-15 14:17:24	8	3	0.0
774	19	2017-04-15 14:13:30	8	4	0.0
775	19	2017-04-15 14:25:08	8	3	0.0
776	19	2017-04-15 14:27:03	8	2	0.0
777	19	2017-04-15 14:36:19	8	2	0.0
778	19	2017-04-15 14:32:54	8	4	0.0
779	19	2017-04-15 14:46:05	8	3	0.0
780	19	2017-04-15 14:56:29	8	1	0.0
781	19	2017-04-15 15:00:12	8	2	0.0
782	19	2017-04-15 15:10:17	21	4	0.0
783	19	2017-04-15 14:54:42	8	2	0.0
784	19	2017-04-15 14:41:48	8	1	0.0
785	19	2017-04-15 14:33:26	8	5	0.0
786	19	2017-04-15 14:40:30	8	4	0.0
787	19	2017-04-15 14:45:41	8	2	0.0
788	19	2017-04-15 14:36:23	8	2	0.0
789	19	2017-04-15 14:46:54	8	1	0.0
790	19	2017-04-15 14:47:58	8	2	0.0
791	19	2017-04-15 15:11:20	8	2	0.0
792	19	2017-04-15 15:21:14	8	5	0.0
793	19	2017-04-15 15:31:35	8	2	0.0
794	19	2017-04-15 15:45:58	8	10	0.0
795	19	2017-04-15 15:46:24	8	3	0.0
796	19	2017-04-15 15:49:34	8	2	0.0
797	19	2017-04-15 16:03:37	8	2	0.0
798	19	2017-04-15 16:14:21	8	5	0.0
799	19	2017-04-15 16:35:30	8	3	0.0
800	19	2017-04-15 16:49:44	21	2	0.0
801	19	2017-04-15 16:44:39	8	3	0.0
802	19	2017-04-15 16:42:27	8	2	0.0
803	20	2017-04-15 19:00:00	5	2	0.0
804	20	2017-04-15 19:05:33	5	9	0.0
806	20	2017-04-15 19:11:39	21	2	0.0
807	20	2017-04-15 19:12:21	5	2	0.0
808	20	2017-04-15 19:22:39	5	5	0.0
809	20	2017-04-15 19:32:16	5	4	0.0
810	20	2017-04-15 19:41:29	21	4	0.0
811	20	2017-04-15 19:46:36	5	1	0.0
812	20	2017-04-15 19:42:33	5	3	0.0
813	20	2017-04-15 19:35:48	5	2	0.0
814	20	2017-04-15 19:35:39	21	4	0.0
815	20	2017-04-15 19:41:39	5	4	0.0
816	20	2017-04-15 19:46:54	5	6	0.0
817	20	2017-04-15 19:42:51	5	1	0.0
818	20	2017-04-15 19:47:22	5	7	0.0
819	20	2017-04-15 19:49:24	21	2	0.0
820	20	2017-04-15 19:46:07	5	3	0.0
821	20	2017-04-15 19:46:31	21	1	0.0
822	20	2017-04-15 19:55:57	5	4	0.0
823	20	2017-04-15 19:55:49	5	2	0.0
824	20	2017-04-15 19:59:50	5	4	0.0
825	20	2017-04-15 19:57:35	5	4	0.0
826	20	2017-04-15 19:58:13	21	4	0.0
827	20	2017-04-15 19:54:25	5	2	0.0
828	20	2017-04-15 19:54:45	21	5	0.0
829	20	2017-04-15 19:51:42	5	2	0.0
830	20	2017-04-15 19:39:28	5	5	0.0
831	20	2017-04-15 19:39:03	5	2	0.0
832	20	2017-04-15 19:30:15	5	9	0.0
833	20	2017-04-15 19:23:22	5	4	0.0
834	20	2017-04-15 19:15:27	21	5	0.0
835	20	2017-04-15 19:33:28	5	3	0.0
836	20	2017-04-15 19:26:39	5	1	0.0
837	20	2017-04-15 19:26:46	5	2	0.0
838	20	2017-04-15 19:40:53	5	1	0.0
839	20	2017-04-15 19:55:15	21	6	0.0
840	20	2017-04-15 19:49:57	21	3	0.0
841	20	2017-04-15 19:51:01	5	2	0.0
842	20	2017-04-15 19:52:40	5	4	0.0
843	20	2017-04-15 20:03:56	5	2	0.0
844	20	2017-04-15 19:55:25	21	6	0.0
845	20	2017-04-15 20:01:14	5	5	0.0
846	20	2017-04-15 20:08:19	5	2	0.0
847	20	2017-04-15 20:26:56	21	2	0.0
848	20	2017-04-15 20:03:56	5	3	0.0
849	20	2017-04-15 20:20:33	5	6	0.0
850	20	2017-04-15 20:27:22	5	4	0.0
851	20	2017-04-15 20:40:45	5	1	0.0
852	20	2017-04-15 20:45:41	21	2	0.0
853	20	2017-04-15 21:07:56	5	2	0.0
854	20	2017-04-15 21:15:23	5	7	0.0
855	20	2017-04-15 21:13:25	5	1	0.0
856	20	2017-04-15 20:53:36	5	1	0.0
857	20	2017-04-15 20:51:00	21	2	0.0
858	20	2017-04-15 20:54:37	5	2	0.0
859	20	2017-04-15 21:02:42	5	1	0.0
860	20	2017-04-15 21:10:09	21	2	0.0
861	20	2017-04-15 21:13:21	5	2	0.0
862	20	2017-04-15 21:33:10	5	6	0.0
863	20	2017-04-15 21:40:29	5	5	0.0
864	20	2017-04-15 21:24:10	5	2	0.0
865	20	2017-04-15 21:28:09	5	2	0.0
866	20	2017-04-15 21:10:14	5	7	0.0
867	20	2017-04-15 21:15:34	5	5	0.0
868	20	2017-04-15 21:12:41	21	2	0.0
869	20	2017-04-15 21:04:48	5	1	0.0
870	20	2017-04-15 21:12:54	5	6	0.0
871	20	2017-04-15 21:22:41	5	2	0.0
872	20	2017-04-15 21:30:47	5	2	0.0
873	20	2017-04-15 21:36:40	21	4	0.0
874	20	2017-04-15 21:53:56	5	1	0.0
875	21	2017-04-27 19:00:00	5	1	0.0
876	21	2017-04-27 19:11:06	21	2	0.0
877	21	2017-04-27 19:05:31	21	1	0.0
878	21	2017-04-27 19:22:40	5	2	0.0
879	21	2017-04-27 19:17:23	21	2	0.0
880	21	2017-04-27 19:18:23	21	2	0.0
881	21	2017-04-27 19:30:31	21	1	0.0
882	21	2017-04-27 19:50:31	21	2	0.0
883	21	2017-04-27 20:05:02	5	2	0.0
884	21	2017-04-27 20:12:14	21	3	0.0
885	21	2017-04-27 20:22:09	21	1	0.0
886	21	2017-04-27 20:31:00	21	1	0.0
887	21	2017-04-27 20:45:44	5	1	0.0
888	21	2017-04-27 20:54:38	5	1	0.0
889	22	2017-04-26 19:00:00	21	4	0.0
890	22	2017-04-26 19:01:25	21	2	0.0
891	22	2017-04-26 19:15:05	21	2	0.0
892	22	2017-04-26 19:27:40	21	2	0.0
893	22	2017-04-26 19:27:26	21	2	0.0
894	22	2017-04-26 19:38:05	21	3	0.0
895	22	2017-04-26 19:54:16	21	6	0.0
896	22	2017-04-26 19:59:58	21	4	0.0
897	22	2017-04-26 20:05:44	21	1	0.0
898	22	2017-04-26 20:11:49	6	4	0.0
899	22	2017-04-26 20:26:05	6	3	0.0
900	22	2017-04-26 20:30:22	21	2	0.0
901	22	2017-04-26 20:39:23	21	3	0.0
902	22	2017-04-26 20:56:09	21	2	0.0
903	23	2017-03-29 19:00:00	21	9	0.0
904	23	2017-03-29 19:16:33	21	4	0.0
905	23	2017-03-29 19:20:37	21	3	0.0
906	23	2017-03-29 19:29:25	21	1	0.0
907	23	2017-03-29 19:49:04	21	2	0.0
908	23	2017-03-29 19:57:15	21	5	0.0
909	23	2017-03-29 20:02:47	21	6	0.0
910	23	2017-03-29 20:11:46	21	6	0.0
911	23	2017-03-29 20:17:17	21	2	0.0
912	23	2017-03-29 20:20:12	21	8	0.0
913	23	2017-03-29 20:40:14	21	1	0.0
914	23	2017-03-29 20:45:34	21	2	0.0
915	23	2017-03-29 20:53:59	21	4	0.0
916	23	2017-03-29 20:44:43	21	2	0.0
917	24	2017-03-16 10:00:00	21	2	0.0
918	24	2017-03-16 10:06:21	7	3	0.0
919	24	2017-03-16 10:09:13	7	2	0.0
920	24	2017-03-16 10:12:06	21	2	0.0
921	24	2017-03-16 10:15:30	21	2	0.0
922	24	2017-03-16 10:35:41	21	2	0.0
923	24	2017-03-16 10:37:36	21	6	0.0
924	24	2017-03-16 10:44:12	21	2	0.0
925	24	2017-03-16 10:57:11	21	2	0.0
926	24	2017-03-16 11:02:50	7	5	0.0
927	24	2017-03-16 11:00:01	21	2	0.0
928	24	2017-03-16 11:18:21	21	5	0.0
929	24	2017-03-16 11:34:42	7	1	0.0
930	24	2017-03-16 11:31:32	21	7	0.0
931	24	2017-03-16 11:33:44	7	1	0.0
932	24	2017-03-16 11:38:18	7	2	0.0
933	24	2017-03-16 11:46:30	21	2	0.0
934	24	2017-03-16 11:52:38	21	2	0.0
935	24	2017-03-16 12:04:59	21	3	0.0
936	24	2017-03-16 12:01:47	21	5	0.0
937	24	2017-03-16 11:58:53	7	2	0.0
938	24	2017-03-16 12:16:09	7	2	0.0
939	24	2017-03-16 12:10:43	7	6	0.0
940	24	2017-03-16 12:31:26	21	2	0.0
941	24	2017-03-16 12:41:20	7	5	0.0
942	24	2017-03-16 12:21:15	21	8	0.0
943	24	2017-03-16 12:17:30	21	2	0.0
944	24	2017-03-16 12:18:57	7	2	0.0
945	24	2017-03-16 12:26:22	7	2	0.0
946	24	2017-03-16 12:33:52	21	2	0.0
947	24	2017-03-16 12:54:31	7	6	0.0
948	24	2017-03-16 12:54:15	7	2	0.0
949	24	2017-03-16 13:03:27	7	2	0.0
950	24	2017-03-16 13:17:13	21	2	0.0
951	24	2017-03-16 13:29:59	7	2	0.0
952	24	2017-03-16 13:36:25	7	2	0.0
953	24	2017-03-16 13:42:18	7	4	0.0
954	24	2017-03-16 13:52:43	21	2	0.0
955	24	2017-03-16 14:01:53	21	3	0.0
956	24	2017-03-16 14:25:44	7	2	0.0
957	24	2017-03-16 14:31:20	21	1	0.0
958	24	2017-03-16 14:33:55	7	4	0.0
959	24	2017-03-16 14:38:13	21	2	0.0
960	24	2017-03-16 14:53:03	21	3	0.0
961	24	2017-03-16 14:54:10	21	2	0.0
962	24	2017-03-16 14:36:18	7	2	0.0
963	24	2017-03-16 14:59:35	7	4	0.0
964	24	2017-03-16 14:59:51	21	2	0.0
965	24	2017-03-16 15:00:59	21	3	0.0
966	24	2017-03-16 14:57:54	7	2	0.0
967	24	2017-03-16 15:03:51	7	2	0.0
968	24	2017-03-16 15:13:01	7	2	0.0
969	24	2017-03-16 15:00:19	7	3	0.0
970	24	2017-03-16 15:04:54	21	2	0.0
971	24	2017-03-16 15:08:59	21	3	0.0
972	24	2017-03-16 15:09:10	7	2	0.0
973	24	2017-03-16 15:28:09	21	2	0.0
974	24	2017-03-16 15:44:33	7	3	0.0
975	24	2017-03-16 15:32:45	21	2	0.0
976	24	2017-03-16 15:32:26	7	1	0.0
977	24	2017-03-16 15:48:45	21	6	0.0
978	24	2017-03-16 15:55:43	7	1	0.0
979	24	2017-03-16 15:56:33	7	2	0.0
980	25	2017-02-20 12:00:00	3	2	0.0
982	25	2017-02-20 12:07:44	3	2	0.0
983	25	2017-02-20 12:07:10	3	19	0.0
984	25	2017-02-20 12:02:42	3	10	0.0
985	25	2017-02-20 12:06:13	3	2	0.0
986	25	2017-02-20 12:03:52	21	2	0.0
987	25	2017-02-20 12:01:05	21	14	0.0
994	25	2017-02-20 12:01:18	3	2	0.0
995	25	2017-02-20 12:18:59	21	7	0.0
996	25	2017-02-20 12:20:25	3	3	0.0
997	25	2017-02-20 12:39:28	3	3	0.0
998	25	2017-02-20 12:38:25	21	2	0.0
999	25	2017-02-20 12:48:44	21	2	0.0
1000	25	2017-02-20 12:40:36	21	3	0.0
1001	25	2017-02-20 12:40:10	21	16	0.0
1002	25	2017-02-20 12:23:06	3	5	0.0
1003	25	2017-02-20 12:31:20	3	4	0.0
1004	25	2017-02-20 12:37:57	3	2	0.0
1006	25	2017-02-20 12:04:19	21	4	0.0
1007	25	2017-02-20 12:15:53	3	8	0.0
1008	25	2017-02-20 12:23:16	3	14	0.0
1009	25	2017-02-20 12:28:09	3	3	0.0
1010	25	2017-02-20 12:45:12	3	16	0.0
1011	25	2017-02-20 12:49:30	3	11	0.0
1012	25	2017-02-20 13:01:00	21	9	0.0
1013	25	2017-02-20 12:40:02	3	17	0.0
1014	25	2017-02-20 12:43:41	21	2	0.0
1015	25	2017-02-20 12:41:55	21	2	0.0
1016	25	2017-02-20 12:57:03	3	5	0.0
1017	25	2017-02-20 13:11:10	3	2	0.0
1018	25	2017-02-20 13:29:15	3	4	0.0
1019	25	2017-02-20 13:31:44	21	5	0.0
1020	25	2017-02-20 13:37:02	21	11	0.0
1021	25	2017-02-20 13:34:33	3	2	0.0
1022	25	2017-02-20 13:32:16	3	3	0.0
1023	25	2017-02-20 13:30:08	3	3	0.0
1024	25	2017-02-20 13:30:39	21	1	0.0
1025	25	2017-02-20 13:26:18	3	3	0.0
1026	25	2017-02-20 13:32:54	21	2	0.0
1027	25	2017-02-20 13:24:53	3	2	0.0
1028	25	2017-02-20 13:32:10	3	6	0.0
1029	25	2017-02-20 13:21:40	3	9	0.0
1030	25	2017-02-20 13:15:32	3	2	0.0
1031	25	2017-02-20 13:01:29	21	6	0.0
1032	25	2017-02-20 12:46:06	21	4	0.0
1033	25	2017-02-20 12:53:44	21	2	0.0
1034	25	2017-02-20 12:51:15	21	3	0.0
1035	25	2017-02-20 13:04:09	3	7	0.0
1036	25	2017-02-20 13:09:33	21	11	0.0
1037	25	2017-02-20 13:15:01	21	12	0.0
1038	25	2017-02-20 13:21:16	21	6	0.0
1039	25	2017-02-20 13:27:31	3	2	0.0
1040	25	2017-02-20 13:24:12	21	3	0.0
1041	25	2017-02-20 13:11:04	3	2	0.0
1042	25	2017-02-20 13:05:07	3	2	0.0
1043	25	2017-02-20 13:28:23	21	7	0.0
1044	25	2017-02-20 13:23:33	3	7	0.0
1045	25	2017-02-20 13:32:00	3	4	0.0
1046	25	2017-02-20 13:44:35	3	2	0.0
1047	25	2017-02-20 13:44:38	3	9	0.0
1048	25	2017-02-20 13:43:00	3	5	0.0
1049	25	2017-02-20 13:55:24	21	3	0.0
1050	25	2017-02-20 13:57:09	21	2	0.0
1051	25	2017-02-20 14:01:11	3	2	0.0
1052	25	2017-02-20 14:03:24	3	2	0.0
1053	25	2017-02-20 14:08:23	3	3	0.0
1054	25	2017-02-20 13:54:29	21	7	0.0
1055	25	2017-02-20 14:01:26	21	6	0.0
1056	25	2017-02-20 14:08:25	21	2	0.0
1057	25	2017-02-20 14:19:58	21	2	0.0
1058	25	2017-02-20 14:31:24	3	4	0.0
1059	25	2017-02-20 14:25:23	3	4	0.0
1060	25	2017-02-20 14:42:56	3	8	0.0
1061	25	2017-02-20 14:38:55	3	2	0.0
1062	25	2017-02-20 14:25:55	3	2	0.0
1063	25	2017-02-20 14:39:12	3	8	0.0
1064	25	2017-02-20 14:37:20	3	5	0.0
1065	25	2017-02-20 14:29:34	3	7	0.0
1066	25	2017-02-20 14:52:37	3	5	0.0
1067	25	2017-02-20 14:58:59	21	11	0.0
1068	25	2017-02-20 14:55:52	3	6	0.0
1069	25	2017-02-20 15:14:40	21	3	0.0
1070	25	2017-02-20 15:15:34	3	3	0.0
1071	25	2017-02-20 15:18:29	21	11	0.0
1072	25	2017-02-20 15:27:09	3	2	0.0
1073	25	2017-02-20 15:34:28	3	9	0.0
1074	25	2017-02-20 15:30:58	3	5	0.0
1075	25	2017-02-20 15:20:54	3	1	0.0
1076	25	2017-02-20 15:11:13	21	10	0.0
1077	25	2017-02-20 15:33:41	3	7	0.0
1078	25	2017-02-20 15:21:05	21	1	0.0
1079	25	2017-02-20 15:26:28	3	3	0.0
1080	25	2017-02-20 15:11:35	21	9	0.0
1081	25	2017-02-20 15:27:38	3	2	0.0
1082	25	2017-02-20 15:42:13	21	2	0.0
1083	25	2017-02-20 15:44:29	3	3	0.0
1084	25	2017-02-20 15:42:03	21	2	0.0
1085	25	2017-02-20 15:42:08	21	11	0.0
1086	25	2017-02-20 15:49:29	3	11	0.0
1087	26	2017-04-20 19:00:00	21	8	0.0
1088	26	2017-04-20 19:20:30	21	9	0.0
1089	26	2017-04-20 19:23:00	21	7	0.0
1090	26	2017-04-20 19:26:29	21	5	0.0
1091	26	2017-04-20 20:00:23	21	7	0.0
1092	26	2017-04-20 20:04:59	8	4	0.0
1093	26	2017-04-20 20:26:28	21	7	0.0
1094	26	2017-04-20 20:36:14	21	7	0.0
1095	26	2017-04-20 20:45:14	21	8	0.0
1096	26	2017-04-20 20:55:26	21	8	0.0
1097	27	2017-06-15 16:00:00	6	2	0.0
1098	27	2017-06-15 16:15:54	21	16	0.0
1099	27	2017-06-15 16:17:27	21	2	0.0
1100	27	2017-06-15 16:12:54	21	2	0.0
1101	27	2017-06-15 16:09:12	6	4	0.0
1102	27	2017-06-15 16:20:41	21	9	0.0
1103	27	2017-06-15 16:17:35	6	6	0.0
1104	27	2017-06-15 16:34:26	21	2	0.0
1105	27	2017-06-15 16:30:50	21	2	0.0
1106	27	2017-06-15 16:34:48	21	9	0.0
1107	27	2017-06-15 16:48:24	21	5	0.0
1108	27	2017-06-15 17:00:35	21	2	0.0
1109	27	2017-06-15 17:10:22	21	5	0.0
1110	27	2017-06-15 17:11:33	21	2	0.0
1111	27	2017-06-15 17:01:08	21	3	0.0
1112	27	2017-06-15 17:02:10	21	13	0.0
1113	27	2017-06-15 17:17:24	21	6	0.0
1114	27	2017-06-15 17:19:10	21	2	0.0
1115	27	2017-06-15 17:20:01	21	2	0.0
1116	27	2017-06-15 17:04:35	21	2	0.0
1117	27	2017-06-15 17:04:05	21	4	0.0
1118	27	2017-06-15 17:09:51	21	4	0.0
1119	27	2017-06-15 17:31:32	21	7	0.0
1120	27	2017-06-15 17:27:14	6	5	0.0
1121	27	2017-06-15 17:34:50	21	1	0.0
1122	27	2017-06-15 17:48:37	21	2	0.0
1123	27	2017-06-15 18:07:32	6	2	0.0
1124	27	2017-06-15 18:12:41	21	2	0.0
1125	27	2017-06-15 18:33:11	21	2	0.0
1126	27	2017-06-15 18:32:01	21	11	0.0
1127	27	2017-06-15 18:46:26	21	3	0.0
1128	27	2017-06-15 18:55:40	21	13	0.0
1129	27	2017-06-15 19:09:23	21	11	0.0
1130	27	2017-06-15 19:18:43	21	6	0.0
1131	27	2017-06-15 19:23:48	6	2	0.0
1132	27	2017-06-15 19:10:01	21	3	0.0
1133	27	2017-06-15 19:27:04	21	11	0.0
1134	27	2017-06-15 19:29:49	21	3	0.0
1135	27	2017-06-15 19:29:57	21	1	0.0
