itemSoldId	productSoldId	compId	qty	unitId
24096	6159	38	1	3
24097	6159	44	1	3
24098	6159	45	1	3
24099	6159	42	1	3
24100	6160	21	1.5	1
24101	6160	11	1	3
24102	6160	72	4	1
24103	6160	35	1	3
24104	6160	38	1	3
24105	6160	40	1	3
24106	6160	71	1	3
24107	6161	21	1.5	1
24108	6161	38	1	3
24109	6161	40	1	3
24110	6161	52	1	3
24111	6161	11	1	3
24112	6162	38	1	3
24113	6162	40	1	3
24114	6162	50	1	3
24115	6163	56	32	1
24116	6163	38	1	3
24117	6163	48	1	3
24118	6163	49	1	3
24119	6163	43	1	3
24120	6164	37	1	3
24121	6164	53	1	3
24122	6165	38	1	3
24123	6165	40	1	3
24124	6165	51	1	3
24125	6166	38	1	3
24126	6166	40	1	3
24127	6166	51	1	3
24128	6167	8	1.5	1
24129	6167	12	1.5	1
24130	6167	15	1.5	1
24131	6167	21	1.5	1
24132	6167	11	1	3
24133	6167	38	1	3
24134	6167	40	1	3
24135	6167	71	1	3
24136	6168	37	1	3
24137	6168	54	1	3
24138	6169	21	1.5	1
24139	6169	11	1	3
24140	6169	72	4	1
24141	6169	35	1	3
24142	6169	38	1	3
24143	6169	40	1	3
24144	6169	71	1	3
24145	6170	37	1	3
24146	6170	54	1	3
24147	6171	56	32	1
24148	6171	38	1	3
24149	6171	48	1	3
24150	6171	49	1	3
24151	6171	43	1	3
24152	6172	37	1	3
24153	6172	55	1	3
24154	6173	56	32	1
24155	6173	38	1	3
24156	6173	48	1	3
24157	6173	49	1	3
24158	6173	43	1	3
24159	6174	8	1.5	1
24160	6174	12	1.5	1
24161	6174	15	1.5	1
24162	6174	21	1.5	1
24163	6174	11	1	3
24164	6174	38	1	3
24165	6174	40	1	3
24166	6174	71	1	3
24167	6175	37	1	3
24168	6175	54	1	3
24169	6176	37	1	3
24170	6176	55	1	3
24171	6177	38	1	3
24172	6177	41	1	3
24173	6177	46	1	3
24174	6177	47	1	3
24175	6177	43	1	3
24176	6177	64	0.75	4
24177	6178	56	20	1
24178	6178	38	1	3
24179	6178	46	1	3
24180	6178	47	1	3
24181	6178	42	1	3
24182	6179	21	1.5	1
24183	6179	38	1	3
24184	6179	40	1	3
24185	6179	52	1	3
24186	6179	11	1	3
24187	6180	56	18	1
24188	6180	41	1	3
24189	6180	46	1	3
24190	6180	43	1	3
24191	6181	8	1.5	1
24192	6181	12	1.5	1
24193	6181	15	1.5	1
24194	6181	21	1.5	1
24195	6181	11	1	3
24196	6181	38	1	3
24197	6181	40	1	3
24198	6181	71	1	3
24199	6182	38	1	3
24200	6182	40	1	3
24201	6182	50	1	3
24202	6183	41	1	3
24203	6183	46	1	3
24204	6183	43	1	3
24205	6184	38	1	3
24206	6184	40	1	3
24207	6184	51	1	3
24208	6185	38	1	3
24209	6185	40	1	3
24210	6185	50	1	3
24211	6186	8	1.5	1
24212	6186	12	1.5	1
24213	6186	15	1.5	1
24214	6186	21	1.5	1
24215	6186	11	1	3
24216	6186	38	1	3
24217	6186	40	1	3
24218	6186	71	1	3
24219	6187	56	32	1
24220	6187	38	1	3
24221	6187	48	1	3
24222	6187	49	1	3
24223	6187	43	1	3
24224	6188	8	1.5	1
24225	6188	15	1.5	1
24226	6188	21	1.5	1
24227	6188	34	1	3
24228	6188	38	1	3
24229	6188	40	1	3
24230	6188	71	1	3
24231	6188	11	1	3
24232	6189	8	1.5	1
24233	6189	12	1.5	1
24234	6189	15	1.5	1
24235	6189	21	1.5	1
24236	6189	11	1	3
24237	6189	38	1	3
24238	6189	40	1	3
24239	6189	71	1	3
24240	6190	38	1	3
24241	6190	40	1	3
24242	6190	50	1	3
24243	6191	38	1	3
24244	6191	40	1	3
24245	6191	50	1	3
24246	6192	38	1	3
24247	6192	40	1	3
24248	6192	51	1	3
24249	6193	21	1	1
24250	6193	38	1	3
24251	6193	40	1	3
24252	6193	51	1	3
24253	6193	11	1	3
24254	6194	8	1.5	1
24255	6194	15	1.5	1
24256	6194	21	1.5	1
24257	6194	34	1	3
24258	6194	38	1	3
24259	6194	40	1	3
24260	6194	71	1	3
24261	6194	11	1	3
24262	6195	56	18	1
24263	6195	41	1	3
24264	6195	46	1	3
24265	6195	43	1	3
24266	6196	38	1	3
24267	6196	40	1	3
24268	6196	51	1	3
24269	6197	21	1.5	1
24270	6197	38	1	3
24271	6197	40	1	3
24272	6197	52	1	3
24273	6197	11	1	3
24274	6198	21	1.5	1
24275	6198	38	1	3
24276	6198	40	1	3
24277	6198	52	1	3
24278	6198	11	1	3
24279	6199	37	1	3
24280	6199	55	1	3
24281	6200	8	1.5	1
24282	6200	15	1.5	1
24283	6200	21	1.5	1
24284	6200	34	1	3
24285	6200	38	1	3
24286	6200	40	1	3
24287	6200	71	1	3
24288	6200	11	1	3
24289	6201	38	1	3
24290	6201	40	1	3
24291	6201	52	1	3
24292	6202	70	1	3
24293	6203	56	32	1
24294	6203	38	1	3
24295	6203	48	1	3
24296	6203	49	1	3
24297	6203	43	1	3
24298	6204	38	1	3
24299	6204	40	1	3
24300	6204	50	1	3
24301	6205	70	1	3
24302	6206	56	18	1
24303	6206	41	1	3
24304	6206	46	1	3
24305	6206	43	1	3
24306	6208	56	32	1
24307	6208	38	1	3
24308	6208	48	1	3
24309	6208	49	1	3
24310	6208	43	1	3
24311	6209	70	1	3
24312	6210	56	12	1
24313	6210	38	1	3
24314	6210	44	1	3
24315	6210	45	1	3
24316	6210	42	1	3
24317	6211	38	1	3
24318	6211	41	1	3
24319	6211	46	1	3
24320	6211	47	1	3
24321	6211	43	1	3
24322	6211	64	0.75	4
24323	6212	37	1	3
24324	6212	55	1	3
24325	6213	56	20	1
24326	6213	38	1	3
24327	6213	46	1	3
24328	6213	47	1	3
24329	6213	42	1	3
24330	6214	8	1.5	1
24331	6214	15	1.5	1
24332	6214	21	1.5	1
24333	6214	11	1	3
24334	6214	33	4	1
24335	6214	72	4	1
24336	6214	73	4	1
24337	6214	38	1	3
24338	6214	40	1	3
24339	6214	71	1	3
24340	6215	56	32	1
24341	6215	38	1	3
24342	6215	48	1	3
24343	6215	49	1	3
24344	6215	43	1	3
24345	6216	8	1.5	1
24346	6216	12	1.5	1
24347	6216	15	1.5	1
24348	6216	21	1.5	1
24349	6216	11	1	3
24350	6216	38	1	3
24351	6216	40	1	3
24352	6216	71	1	3
24353	6217	38	1	3
24354	6217	40	1	3
24355	6217	51	1	3
24356	6219	37	1	3
24357	6219	54	1	3
24358	6220	21	1.5	1
24359	6220	11	1	3
24360	6220	72	4	1
24361	6220	35	1	3
24362	6220	38	1	3
24363	6220	40	1	3
24364	6220	71	1	3
24365	6221	38	1	3
24366	6221	40	1	3
24367	6221	50	1	3
24368	6222	38	1	3
24369	6222	40	1	3
24370	6222	50	1	3
24371	6223	8	1.5	1
24372	6223	15	1.5	1
24373	6223	21	1.5	1
24374	6223	34	1	3
24375	6223	38	1	3
24376	6223	40	1	3
24377	6223	71	1	3
24378	6223	11	1	3
24379	6224	38	1	3
24380	6224	40	1	3
24381	6224	52	1	3
24382	6225	56	20	1
24383	6225	38	1	3
24384	6225	46	1	3
24385	6225	47	1	3
24386	6225	42	1	3
24387	6226	56	18	1
24388	6226	41	1	3
24389	6226	46	1	3
24390	6226	43	1	3
24391	6227	70	1	3
24392	6228	56	32	1
24393	6228	38	1	3
24394	6228	48	1	3
24395	6228	49	1	3
24396	6228	43	1	3
24397	6229	8	1.5	1
24398	6229	15	1.5	1
24399	6229	21	1.5	1
24400	6229	11	1	3
24401	6229	33	4	1
24402	6229	72	4	1
24403	6229	73	4	1
24404	6229	38	1	3
24405	6229	40	1	3
24406	6229	71	1	3
24407	6230	21	1.5	1
24408	6230	11	1	3
24409	6230	72	4	1
24410	6230	35	1	3
24411	6230	38	1	3
24412	6230	40	1	3
24413	6230	71	1	3
24414	6231	37	1	3
24415	6231	53	1	3
24416	6232	8	1.5	1
24417	6232	15	1.5	1
24418	6232	21	1.5	1
24419	6232	34	1	3
24420	6232	38	1	3
24421	6232	40	1	3
24422	6232	71	1	3
24423	6232	11	1	3
24424	6233	38	1	3
24425	6233	40	1	3
24426	6233	50	1	3
24427	6234	37	1	3
24428	6234	54	1	3
24429	6235	21	1	1
24430	6235	38	1	3
24431	6235	40	1	3
24432	6235	51	1	3
24433	6235	11	1	3
24434	6236	38	1	3
24435	6236	40	1	3
24436	6236	50	1	3
24437	6237	38	1	3
24438	6237	41	1	3
24439	6237	46	1	3
24440	6237	47	1	3
24441	6237	43	1	3
24442	6237	64	0.75	4
24443	6238	38	1	3
24444	6238	41	1	3
24445	6238	46	1	3
24446	6238	47	1	3
24447	6238	43	1	3
24448	6238	64	0.75	4
24449	6239	37	1	3
24450	6239	54	1	3
24451	6240	21	1	1
24452	6240	38	1	3
24453	6240	40	1	3
24454	6240	51	1	3
24455	6240	11	1	3
24456	6241	38	1	3
24457	6241	41	1	3
24458	6241	46	1	3
24459	6241	47	1	3
24460	6241	43	1	3
24461	6241	64	0.75	4
24462	6242	70	1	3
24463	6243	37	1	3
24464	6243	54	1	3
24465	6244	21	1.5	1
24466	6244	38	1	3
24467	6244	40	1	3
24468	6244	52	1	3
24469	6244	11	1	3
24470	6245	56	32	1
24471	6245	38	1	3
24472	6245	48	1	3
24473	6245	49	1	3
24474	6245	43	1	3
24475	6246	21	1.5	1
24476	6246	11	1	3
24477	6246	72	4	1
24478	6246	35	1	3
24479	6246	38	1	3
24480	6246	40	1	3
24481	6246	71	1	3
24482	6247	70	1	3
24483	6248	41	1	3
24484	6248	46	1	3
24485	6248	43	1	3
24486	6249	38	1	3
24487	6249	40	1	3
24488	6249	50	1	3
24489	6250	38	1	3
24490	6250	40	1	3
24491	6250	52	1	3
24492	6251	56	18	1
24493	6251	41	1	3
24494	6251	46	1	3
24495	6251	43	1	3
24496	6252	37	1	3
24497	6252	54	1	3
24498	6253	8	1.5	1
24499	6253	15	1.5	1
24500	6253	21	1.5	1
24501	6253	34	1	3
24502	6253	38	1	3
24503	6253	40	1	3
24504	6253	71	1	3
24505	6253	11	1	3
24506	6254	38	1	3
24507	6254	41	1	3
24508	6254	46	1	3
24509	6254	47	1	3
24510	6254	43	1	3
24511	6254	64	0.75	4
24512	6255	38	1	3
24513	6255	40	1	3
24514	6255	51	1	3
24515	6256	8	1.5	1
24516	6256	15	1.5	1
24517	6256	21	1.5	1
24518	6256	34	1	3
24519	6256	38	1	3
24520	6256	40	1	3
24521	6256	71	1	3
24522	6256	11	1	3
24523	6257	38	1	3
24524	6257	41	1	3
24525	6257	46	1	3
24526	6257	47	1	3
24527	6257	43	1	3
24528	6257	64	0.75	4
24529	6258	8	1.5	1
24530	6258	12	1.5	1
24531	6258	15	1.5	1
24532	6258	21	1.5	1
24533	6258	11	1	3
24534	6258	38	1	3
24535	6258	40	1	3
24536	6258	71	1	3
24537	6259	37	1	3
24538	6259	54	1	3
24539	6260	41	1	3
24540	6260	46	1	3
24541	6260	43	1	3
24542	6261	21	1.5	1
24543	6261	38	1	3
24544	6261	40	1	3
24545	6261	52	1	3
24546	6261	11	1	3
24547	6262	37	1	3
24548	6262	54	1	3
24549	6263	56	20	1
24550	6263	38	1	3
24551	6263	46	1	3
24552	6263	47	1	3
24553	6263	42	1	3
24554	6265	56	18	1
24555	6265	41	1	3
24556	6265	46	1	3
24557	6265	43	1	3
24558	6266	38	1	3
24559	6266	40	1	3
24560	6266	51	1	3
24561	6267	37	1	3
24562	6267	53	1	3
24563	6268	8	1.5	1
24564	6268	12	1.5	1
24565	6268	15	1.5	1
24566	6268	21	1.5	1
24567	6268	11	1	3
24568	6268	38	1	3
24569	6268	40	1	3
24570	6268	71	1	3
24571	6269	37	1	3
24572	6269	53	1	3
24573	6270	37	1	3
24574	6270	53	1	3
24575	6271	38	1	3
24576	6271	40	1	3
24577	6271	50	1	3
24578	6272	56	20	1
24579	6272	38	1	3
24580	6272	46	1	3
24581	6272	47	1	3
24582	6272	42	1	3
24583	6273	8	1.5	1
24584	6273	12	1.5	1
24585	6273	15	1.5	1
24586	6273	21	1.5	1
24587	6273	11	1	3
24588	6273	38	1	3
24589	6273	40	1	3
24590	6273	71	1	3
24591	6274	56	32	1
24592	6274	38	1	3
24593	6274	48	1	3
24594	6274	49	1	3
24595	6274	43	1	3
24596	6275	37	1	3
24597	6275	54	1	3
24598	6276	37	1	3
24599	6276	53	1	3
24600	6277	37	1	3
24601	6277	54	1	3
24602	6278	38	1	3
24603	6278	40	1	3
24604	6278	51	1	3
24605	6279	8	1.5	1
24606	6279	12	1.5	1
24607	6279	15	1.5	1
24608	6279	21	1.5	1
24609	6279	11	1	3
24610	6279	38	1	3
24611	6279	40	1	3
24612	6279	71	1	3
24613	6280	56	12	1
24614	6280	38	1	3
24615	6280	44	1	3
24616	6280	45	1	3
24617	6280	42	1	3
24618	6281	70	1	3
24619	6282	70	1	3
24620	6283	56	32	1
24621	6283	38	1	3
24622	6283	48	1	3
24623	6283	49	1	3
24624	6283	43	1	3
24625	6284	41	1	3
24626	6284	46	1	3
24627	6284	43	1	3
24628	6285	37	1	3
24629	6285	54	1	3
24630	6286	56	32	1
24631	6286	38	1	3
24632	6286	48	1	3
24633	6286	49	1	3
24634	6286	43	1	3
24635	6287	37	1	3
24636	6287	53	1	3
24637	6289	37	1	3
24638	6289	55	1	3
24639	6290	37	1	3
24640	6290	54	1	3
24641	6292	56	18	1
24642	6292	41	1	3
24643	6292	46	1	3
24644	6292	43	1	3
24645	6294	70	1	3
24646	6295	8	1.5	1
24647	6295	15	1.5	1
24648	6295	21	1.5	1
24649	6295	34	1	3
24650	6295	38	1	3
24651	6295	40	1	3
24652	6295	71	1	3
24653	6295	11	1	3
24654	6296	37	1	3
24655	6296	55	1	3
24656	6297	56	20	1
24657	6297	38	1	3
24658	6297	46	1	3
24659	6297	47	1	3
24660	6297	42	1	3
24661	6298	37	1	3
24662	6298	55	1	3
24663	6299	56	32	1
24664	6299	38	1	3
24665	6299	48	1	3
24666	6299	49	1	3
24667	6299	43	1	3
24668	6300	41	1	3
24669	6300	46	1	3
24670	6300	43	1	3
24671	6301	41	1	3
24672	6301	46	1	3
24673	6301	43	1	3
24674	6303	37	1	3
24675	6303	54	1	3
24676	6304	21	1.5	1
24677	6304	38	1	3
24678	6304	40	1	3
24679	6304	52	1	3
24680	6304	11	1	3
24681	6305	56	32	1
24682	6305	38	1	3
24683	6305	48	1	3
24684	6305	49	1	3
24685	6305	43	1	3
24686	6306	38	1	3
24687	6306	41	1	3
24688	6306	46	1	3
24689	6306	47	1	3
24690	6306	43	1	3
24691	6306	64	0.75	4
24692	6307	56	18	1
24693	6307	41	1	3
24694	6307	46	1	3
24695	6307	43	1	3
24696	6308	8	1.5	1
24697	6308	15	1.5	1
24698	6308	21	1.5	1
24699	6308	11	1	3
24700	6308	33	4	1
24701	6308	72	4	1
24702	6308	73	4	1
24703	6308	38	1	3
24704	6308	40	1	3
24705	6308	71	1	3
24706	6309	8	1.5	1
24707	6309	12	1.5	1
24708	6309	15	1.5	1
24709	6309	21	1.5	1
24710	6309	11	1	3
24711	6309	38	1	3
24712	6309	40	1	3
24713	6309	71	1	3
24714	6310	8	1.5	1
24715	6310	12	1.5	1
24716	6310	15	1.5	1
24717	6310	21	1.5	1
24718	6310	11	1	3
24719	6310	38	1	3
24720	6310	40	1	3
24721	6310	71	1	3
24722	6311	38	1	3
24723	6311	41	1	3
24724	6311	46	1	3
24725	6311	47	1	3
24726	6311	43	1	3
24727	6311	64	0.75	4
24728	6312	8	1.5	1
24729	6312	12	1.5	1
24730	6312	15	1.5	1
24731	6312	21	1.5	1
24732	6312	11	1	3
24733	6312	38	1	3
24734	6312	40	1	3
24735	6312	71	1	3
24736	6313	37	1	3
24737	6313	54	1	3
24738	6314	37	1	3
24739	6314	55	1	3
24740	6315	8	1.5	1
24741	6315	12	1.5	1
24742	6315	15	1.5	1
24743	6315	21	1.5	1
24744	6315	11	1	3
24745	6315	38	1	3
24746	6315	40	1	3
24747	6315	71	1	3
24748	6316	21	1.5	1
24749	6316	11	1	3
24750	6316	72	4	1
24751	6316	35	1	3
24752	6316	38	1	3
24753	6316	40	1	3
24754	6316	71	1	3
24755	6317	8	1.5	1
24756	6317	15	1.5	1
24757	6317	21	1.5	1
24758	6317	34	1	3
24759	6317	38	1	3
24760	6317	40	1	3
24761	6317	71	1	3
24762	6317	11	1	3
24763	6318	21	1	1
24764	6318	38	1	3
24765	6318	40	1	3
24766	6318	51	1	3
24767	6318	11	1	3
24768	6319	38	1	3
24769	6319	40	1	3
24770	6319	51	1	3
24771	6320	21	1.5	1
24772	6320	11	1	3
24773	6320	72	4	1
24774	6320	35	1	3
24775	6320	38	1	3
24776	6320	40	1	3
24777	6320	71	1	3
24778	6321	21	1	1
24779	6321	38	1	3
24780	6321	40	1	3
24781	6321	51	1	3
24782	6321	11	1	3
24783	6322	21	1.5	1
24784	6322	11	1	3
24785	6322	72	4	1
24786	6322	35	1	3
24787	6322	38	1	3
24788	6322	40	1	3
24789	6322	71	1	3
24790	6324	21	1.5	1
24791	6324	38	1	3
24792	6324	40	1	3
24793	6324	52	1	3
24794	6324	11	1	3
24795	6325	21	1	1
24796	6325	38	1	3
24797	6325	40	1	3
24798	6325	51	1	3
24799	6325	11	1	3
24800	6326	56	18	1
24801	6326	41	1	3
24802	6326	46	1	3
24803	6326	43	1	3
24804	6328	70	1	3
24805	6329	56	12	1
24806	6329	38	1	3
24807	6329	44	1	3
24808	6329	45	1	3
24809	6329	42	1	3
24810	6330	38	1	3
24811	6330	41	1	3
24812	6330	46	1	3
24813	6330	47	1	3
24814	6330	43	1	3
24815	6330	64	0.75	4
24816	6331	56	32	1
24817	6331	38	1	3
24818	6331	48	1	3
24819	6331	49	1	3
24820	6331	43	1	3
24821	6332	37	1	3
24822	6332	53	1	3
24823	6333	37	1	3
24824	6333	54	1	3
24825	6334	21	1	1
24826	6334	38	1	3
24827	6334	40	1	3
24828	6334	51	1	3
24829	6334	11	1	3
24830	6335	70	1	3
24831	6336	56	20	1
24832	6336	38	1	3
24833	6336	46	1	3
24834	6336	47	1	3
24835	6336	42	1	3
24836	6337	38	1	3
24837	6337	40	1	3
24838	6337	50	1	3
24839	6338	37	1	3
24840	6338	55	1	3
24841	6339	8	1.5	1
24842	6339	15	1.5	1
24843	6339	21	1.5	1
24844	6339	34	1	3
24845	6339	38	1	3
24846	6339	40	1	3
24847	6339	71	1	3
24848	6339	11	1	3
24849	6340	56	32	1
24850	6340	38	1	3
24851	6340	48	1	3
24852	6340	49	1	3
24853	6340	43	1	3
24854	6341	56	18	1
24855	6341	41	1	3
24856	6341	46	1	3
24857	6341	43	1	3
24858	6342	37	1	3
24859	6342	53	1	3
24860	6343	56	12	1
24861	6343	38	1	3
24862	6343	44	1	3
24863	6343	45	1	3
24864	6343	42	1	3
24865	6345	38	1	3
24866	6345	40	1	3
24867	6345	52	1	3
24868	6346	37	1	3
24869	6346	53	1	3
24870	6347	56	32	1
24871	6347	38	1	3
24872	6347	48	1	3
24873	6347	49	1	3
24874	6347	43	1	3
24875	6348	37	1	3
24876	6348	54	1	3
24877	6349	38	1	3
24878	6349	40	1	3
24879	6349	51	1	3
24880	6350	37	1	3
24881	6350	54	1	3
24882	6351	37	1	3
24883	6351	54	1	3
24884	6352	56	12	1
24885	6352	38	1	3
24886	6352	44	1	3
24887	6352	45	1	3
24888	6352	42	1	3
24889	6354	37	1	3
24890	6354	54	1	3
24891	6355	38	1	3
24892	6355	40	1	3
24893	6355	50	1	3
24894	6356	38	1	3
24895	6356	40	1	3
24896	6356	52	1	3
24897	6357	37	1	3
24898	6357	53	1	3
24899	6359	37	1	3
24900	6359	53	1	3
24901	6360	37	1	3
24902	6360	53	1	3
24903	6361	38	1	3
24904	6361	40	1	3
24905	6361	51	1	3
24906	6362	37	1	3
24907	6362	54	1	3
24908	6364	56	32	1
24909	6364	38	1	3
24910	6364	48	1	3
24911	6364	49	1	3
24912	6364	43	1	3
24913	6365	37	1	3
24914	6365	53	1	3
24915	6366	38	1	3
24916	6366	40	1	3
24917	6366	51	1	3
24918	6367	38	1	3
24919	6367	40	1	3
24920	6367	51	1	3
24921	6368	38	1	3
24922	6368	40	1	3
24923	6368	52	1	3
24924	6369	38	1	3
24925	6369	40	1	3
24926	6369	52	1	3
24927	6370	56	20	1
24928	6370	38	1	3
24929	6370	46	1	3
24930	6370	47	1	3
24931	6370	42	1	3
24932	6371	56	12	1
24933	6371	38	1	3
24934	6371	44	1	3
24935	6371	45	1	3
24936	6371	42	1	3
24937	6372	38	1	3
24938	6372	40	1	3
24939	6372	52	1	3
24940	6373	38	1	3
24941	6373	40	1	3
24942	6373	51	1	3
24943	6374	56	12	1
24944	6374	38	1	3
24945	6374	44	1	3
24946	6374	45	1	3
24947	6374	42	1	3
24948	6375	56	18	1
24949	6375	41	1	3
24950	6375	46	1	3
24951	6375	43	1	3
24952	6376	37	1	3
24953	6376	53	1	3
24954	6377	56	18	1
24955	6377	41	1	3
24956	6377	46	1	3
24957	6377	43	1	3
24958	6378	56	12	1
24959	6378	38	1	3
24960	6378	44	1	3
24961	6378	45	1	3
24962	6378	42	1	3
24963	6379	38	1	3
24964	6379	40	1	3
24965	6379	52	1	3
24966	6381	56	12	1
24967	6381	38	1	3
24968	6381	44	1	3
24969	6381	45	1	3
24970	6381	42	1	3
24971	6383	37	1	3
24972	6383	53	1	3
24973	6384	56	12	1
24974	6384	38	1	3
24975	6384	44	1	3
24976	6384	45	1	3
24977	6384	42	1	3
24978	6385	56	12	1
24979	6385	38	1	3
24980	6385	44	1	3
24981	6385	45	1	3
24982	6385	42	1	3
24983	6386	38	1	3
24984	6386	40	1	3
24985	6386	50	1	3
24986	6387	38	1	3
24987	6387	40	1	3
24988	6387	50	1	3
24989	6388	37	1	3
24990	6388	54	1	3
24991	6389	56	20	1
24992	6389	38	1	3
24993	6389	46	1	3
24994	6389	47	1	3
24995	6389	42	1	3
24996	6390	38	1	3
24997	6390	40	1	3
24998	6390	52	1	3
24999	6391	56	12	1
25000	6391	38	1	3
25001	6391	44	1	3
25002	6391	45	1	3
25003	6391	42	1	3
25004	6392	38	1	3
25005	6392	40	1	3
25006	6392	50	1	3
25007	6393	38	1	3
25008	6393	40	1	3
25009	6393	50	1	3
25010	6394	56	32	1
25011	6394	38	1	3
25012	6394	48	1	3
25013	6394	49	1	3
25014	6394	43	1	3
25015	6395	37	1	3
25016	6395	53	1	3
25017	6396	38	1	3
25018	6396	40	1	3
25019	6396	51	1	3
25020	6397	56	32	1
25021	6397	38	1	3
25022	6397	48	1	3
25023	6397	49	1	3
25024	6397	43	1	3
25025	6398	56	18	1
25026	6398	41	1	3
25027	6398	46	1	3
25028	6398	43	1	3
25029	6399	37	1	3
25030	6399	54	1	3
25031	6400	38	1	3
25032	6400	40	1	3
25033	6400	52	1	3
25034	6401	56	32	1
25035	6401	38	1	3
25036	6401	48	1	3
25037	6401	49	1	3
25038	6401	43	1	3
25039	6402	38	1	3
25040	6402	40	1	3
25041	6402	50	1	3
25042	6403	37	1	3
25043	6403	54	1	3
25044	6404	38	1	3
25045	6404	40	1	3
25046	6404	50	1	3
25047	6405	37	1	3
25048	6405	54	1	3
25049	6406	37	1	3
25050	6406	53	1	3
25051	6407	56	12	1
25052	6407	38	1	3
25053	6407	44	1	3
25054	6407	45	1	3
25055	6407	42	1	3
25056	6408	56	18	1
25057	6408	41	1	3
25058	6408	46	1	3
25059	6408	43	1	3
25060	6409	56	20	1
25061	6409	38	1	3
25062	6409	46	1	3
25063	6409	47	1	3
25064	6409	42	1	3
25065	6410	38	1	3
25066	6410	40	1	3
25067	6410	50	1	3
25068	6411	38	1	3
25069	6411	40	1	3
25070	6411	51	1	3
25071	6412	37	1	3
25072	6412	54	1	3
25073	6413	38	1	3
25074	6413	40	1	3
25075	6413	50	1	3
25076	6414	56	20	1
25077	6414	38	1	3
25078	6414	46	1	3
25079	6414	47	1	3
25080	6414	42	1	3
25081	6415	56	18	1
25082	6415	41	1	3
25083	6415	46	1	3
25084	6415	43	1	3
25085	6416	37	1	3
25086	6416	53	1	3
25087	6418	38	1	3
25088	6418	40	1	3
25089	6418	51	1	3
25090	6419	56	18	1
25091	6419	41	1	3
25092	6419	46	1	3
25093	6419	43	1	3
25094	6420	37	1	3
25095	6420	54	1	3
25096	6421	56	20	1
25097	6421	38	1	3
25098	6421	46	1	3
25099	6421	47	1	3
25100	6421	42	1	3
25101	6422	38	1	3
25102	6422	40	1	3
25103	6422	51	1	3
25104	6423	38	1	3
25105	6423	40	1	3
25106	6423	50	1	3
25107	6424	56	18	1
25108	6424	41	1	3
25109	6424	46	1	3
25110	6424	43	1	3
25111	6425	56	12	1
25112	6425	38	1	3
25113	6425	44	1	3
25114	6425	45	1	3
25115	6425	42	1	3
25116	6426	37	1	3
25117	6426	54	1	3
25118	6427	56	20	1
25119	6427	38	1	3
25120	6427	46	1	3
25121	6427	47	1	3
25122	6427	42	1	3
25123	6428	38	1	3
25124	6428	40	1	3
25125	6428	50	1	3
25126	6429	56	32	1
25127	6429	38	1	3
25128	6429	48	1	3
25129	6429	49	1	3
25130	6429	43	1	3
25131	6431	38	1	3
25132	6431	40	1	3
25133	6431	51	1	3
25134	6432	56	20	1
25135	6432	38	1	3
25136	6432	46	1	3
25137	6432	47	1	3
25138	6432	42	1	3
25139	6433	38	1	3
25140	6433	40	1	3
25141	6433	50	1	3
25142	6434	56	32	1
25143	6434	38	1	3
25144	6434	48	1	3
25145	6434	49	1	3
25146	6434	43	1	3
25147	6435	37	1	3
25148	6435	54	1	3
25149	6436	38	1	3
25150	6436	40	1	3
25151	6436	51	1	3
25152	6437	56	18	1
25153	6437	41	1	3
25154	6437	46	1	3
25155	6437	43	1	3
25156	6438	38	1	3
25157	6438	40	1	3
25158	6438	51	1	3
25159	6439	37	1	3
25160	6439	54	1	3
25161	6440	38	1	3
25162	6440	40	1	3
25163	6440	50	1	3
25164	6441	37	1	3
25165	6441	53	1	3
25166	6442	37	1	3
25167	6442	54	1	3
25168	6443	38	1	3
25169	6443	40	1	3
25170	6443	50	1	3
25171	6444	37	1	3
25172	6444	54	1	3
25173	6445	38	1	3
25174	6445	40	1	3
25175	6445	50	1	3
25176	6446	38	1	3
25177	6446	40	1	3
25178	6446	52	1	3
25179	6447	56	18	1
25180	6447	41	1	3
25181	6447	46	1	3
25182	6447	43	1	3
25183	6449	38	1	3
25184	6449	40	1	3
25185	6449	51	1	3
25186	6450	56	18	1
25187	6450	41	1	3
25188	6450	46	1	3
25189	6450	43	1	3
25190	6451	56	18	1
25191	6451	41	1	3
25192	6451	46	1	3
25193	6451	43	1	3
25194	6452	56	12	1
25195	6452	38	1	3
25196	6452	44	1	3
25197	6452	45	1	3
25198	6452	42	1	3
25199	6453	37	1	3
25200	6453	54	1	3
25201	6454	56	12	1
25202	6454	38	1	3
25203	6454	44	1	3
25204	6454	45	1	3
25205	6454	42	1	3
25206	6455	56	12	1
25207	6455	38	1	3
25208	6455	44	1	3
25209	6455	45	1	3
25210	6455	42	1	3
25211	6456	56	18	1
25212	6456	41	1	3
25213	6456	46	1	3
25214	6456	43	1	3
25215	6457	37	1	3
25216	6457	54	1	3
25217	6460	38	1	3
25218	6460	40	1	3
25219	6460	50	1	3
25220	6461	56	20	1
25221	6461	38	1	3
25222	6461	46	1	3
25223	6461	47	1	3
25224	6461	42	1	3
25225	6463	37	1	3
25226	6463	54	1	3
25227	6464	38	1	3
25228	6464	40	1	3
25229	6464	51	1	3
25230	6465	37	1	3
25231	6465	54	1	3
25232	6466	38	1	3
25233	6466	40	1	3
25234	6466	52	1	3
25235	6467	56	18	1
25236	6467	41	1	3
25237	6467	46	1	3
25238	6467	43	1	3
25239	6468	37	1	3
